id,comment,label
3738,ඔය ගෑනීගේ නම මොකක්ද,0
3739,ඔය ජනප්‍රිය වෙන්න හදන්නේ. රටේ ඉදන් රට කාල තව කියවනවා.,1
3740,ඔය තරම් දේවල් කියපු තොට ලංකාවේ ඉඩකුත් නෑවැඩිකල් නොගොහින් නුත් දොට්ට දානව්සෝමාලියාවට යන්න ලෑස්තිවෙලා හිටු...,1
3741,ඔය තොපිට කෙලවෙලා තිබෙන්නේ. න් බාගයක් නැතිවෙලයි නවතින්නේ. උඹේ සද්දේ නැවතුනාම අපි දන්නවා උඹවත් පොලිතින් එකක ඔතලා වලකට දාලා කියලා.,1
3742,ඔය දරුවෝ ඔක්කොම තෝ වේසාකමේ ගිහින් හදාගත්තු ලමයි යකෝ තොගේ මිනිහට කොන්දක් නැ තො වගේ ⁣එකියකට හුකන්න බොල,1
3743,"ඔය බින්ඕන්මාදය යන රෝගයේ රෝග ලක්ශනයි,ඉකමනට ප්‍රතිකාර නොකලොත් මාරාන්තික වීය හැක ",1
3744,"ඔය මහින්ද දේශප්‍රිය නෙමෙයි,රැට්ටම අර බොරු කොන්ඩෙ දාගෙන ඌත් එක්ක ඌම කතා කරනවා",0
3745,ඔය මානසික ලෙඩ්ඩු හිට් වෙන්න කරන වැඩ උබලා වගේ එවුන් ලංකාවට එන්නැති එකම තමයි හොඳ ...උබට ඉක්මනින් කොරොනා හැදේවා කියලා ප්‍රාර්ථනා කරනවා ...️️️️️️,1
3746,ඔය මිනිහට වල්ඌරු මස් කැව්වොත් මොලේ ටිකක් පෑදෙයි,1
3747,ඔය රටටවෙලා පුක දිපිය පටිට වෙිසි,1
3748,ඔය රටේ ඉන්නේ උබේ අම්මට හුකපු උන් නේද,1
3749,ඔය රටේ ස්තිර පුරවැසියන්ද?ඒ උනාට ඔයා ට තියෙන්නෙ ඉතාලියට ගැලපෙන කටක් නෙමෙයි.,0
3750,ඔය ලංකාවෙන් ඉතාලියට විසි කරපු කුණු ගොඩක් ලංකාවේ අපි ඒ ගැන වදවෙන්න එපා ඊට වඩා බරපතල ප්‍රස්නයක් අපේ රටේ තියෙනවා අපි ඒකට හොදට මුහුණ දෙමු....෴,1
3751,ඔය ලංකාවේ ඉපදුන අම්මන්දියෙක් නොවේ.,1
3752,ඔය ලෙඩේට හොද කෙනෙක් ඉන්නවා ලංකාවේ රන්ජන් කියලා එයාව හම්බුනානම් හරි මැඩම්ට ඔවා කසාද මිනිහගේ වරද,1
3753,ඔය වගේ ගෑනු මැරිල පල,1
3754,ඔය වගේ ගෑනු රටට ජාතියට කැලලක්,1
3755,ඔය වගේ පිස්සු ගනු ලන්කාවට ලෝකු virous ඵ්කක් coronaට වැඩිය...,1
3756,ඔය වගේ බැල්ලියක් ලංකාව වගේ උතුම් බෙද්ධ රටකට අපහසයක් බැල්ලි,1
3757,ඔය වචන ටික හලා මිනිස්සුන්ට හැදෙන්න බැරිනම් මිනිස්සු නොවේ,0
3758,ඔය වැඩකට නැති විපක්ෂෙ එවුන් දාගෙන සාකච්ඡා කරන්නේ නැතුව මෙන්න මේ වගේ වැඩක් කරන මිනිස්සු එක්ක සාකච්ඡා කරොත් රටට ප්‍රයෝජනයක් තියේවි...විපක්ෂය කරන්නේ ඔතන ඇවිත් ගුණ ගයලා එළියට ඇවිත් විවේචනය කරන එක...,0
3759,ඔය වෙන එකෙක්,0
3760,ඔය සුදු දෑතීන් පාප්ප අරගෙන ගාන්න සුදු අම්මියා,0
3761,"ඔය හම්බයෝ කියන්නේ මිනිස් කමක් නැති තිරිසන් ජාතියක්, රෝහල් වලට එන්න දෙන්න එපා ඕකුන්ට , ඔය වගේ තිරිසන් ජාතියක් මේ ලෝකෙට කොහෙන් ආවද මන්දා",1
3762,ඔය හා සම්බන්ද මේකත් කියවල බලන්න,0
3763,ඔයගෙ වාසනාව හොඳට පෙනවා.. කතා කරන විඩිහට... මෙහෙට එන්නෙ නති තරමට හොඳයි ... අපිට අපෙ මිනිස්සු විශාල සෙවයක් කරනවා..,0
3764,ඔයගොල්ලො හිතාගෙන ඇති මේ රටේ ඉන්නෙ බඩ ගෝස්තර වාදීන් කියල . අතලොස්සක් ඇති . ඔබගෙ පක්ෂෙ අයට තමයි බඩේ ගාය තියෙන්නේ . ඒත් හැමෝටම නෙවෙයි . මුලු ලෝකයම තැති අරගෙන ඉන්න වෙලාවෙ විකාර කතා නොකිය හිටියොත් හොඳයි,0
3765,ඔයත් ඒ අමු සක්කිලි ජාතියෙ නේද අන්ටි,1
3766,ඔයත් දේශපාලනය තියල මාස්ක් එකක් දාගෙන වැඩ පටන් ගන්න. බය වෙන්න එපා ජාතික ලැයිස්තුවේ කොහොමත් නම තියනවනෙ.,1
3767,ඔයත් මේ රටේ ඉපදුනු ගෑණියෙක් නේද?මේ රටේ ඉන්නේ සක්කිලි නම් ඔයත් සක්කිලි බව අමතක උනාද,1
3768,ඔයත්..️,0
3769,ඔයා අලි පුකෙන් ආවා කියල්ද හිතන් ඉන්නෙ ඇ ඇන්ටි. අපිටත් අත් දෙකයි තියෙන්නෙ ... නිකන් මෙ කොස් පොළොස් කාලා රට ගිහින් සල්ලි ටිකක් අතගෑවට ඉපදුන රටට බයින්ඩෙපා ✋... හැබැයි මගේ ටිකිරි මොලේට හිතෙන විදියට ඔයා ලංකාවට එන එක හොද මදි . ඇග බේරන් ඔහෙට වෙලාම ඉන්ඩ. කාගෙ හරි අතේ ඕන්නම් සවුබර ටිකක් එවන්නම් හවසට තේ බොන්ඩ ☕☕. වැටමාර දෙයියන්ගෙම පිහිටයි ඇහ් ✋...,1
3770,"ඔයා ඉගෙනගත්ත MBBS උපාධියේ community medicine , microbiology කියලා විෂයයක් තිබ්බේ නැද්ද ගරු මන්ත්‍රී තුමනි.",0
3771,ඔයා ඉතිං කන්න තමයි ඳඟලනවා.. !,1
3772,ඔයා එන්න එපා,0
3773,ඔයා එම්බසි එකක් ගාව ෂෝටීස්ලු විකුණන්නේ නේද ? ඔයාගෙ කතාව හරියට ඔයා තානාපති වගේ,1
3774,ඔයා ඔයත් එක්කම වයිරෙන් ක්‍රෝධෙන් ඉන්නේ. ඉස්සෙල්ලාම ඔයාට අදරේ කරන්න ඉගෙන ගන්න. බලන්න මූණෙන් පේන වයිරී ස්වභාවය නිස ඔයා හරිම අවලස්සනයි. වයස 65ක විතර්ක් පෙනුමක් පෙන්නුම් කරනවා. කාන්තා ස්වභාවය ගිලිගිලා ගිහින් වියරු වැටුන මදන කුපුන වැස්සියක් ගේ පෙනුම මයි දකින වාරයක් ගානේ පෙන්නුම් කරන්නේ. ආගමක් අදහන්න පුරුදු වෙන්න. එතකොට ඔයාට ඔයාවම මෙල්ල කර ගන්න අපහසු වෙන්නේ නැහැ. පන්සිල් තැම්පත් වෙන්න ඕනේ වයසක ඔයාගෙ මනසේ ඕජස් විතර්මයි. ඒක නිසාම මූණ හොදටම රැළි වැටිලා දෙයියනේ. ඔයාව දකිද්දී ඊයා ඉදකින් කියල 99%ක් කියනවා ඔයාගෙ මූණ බලාගෙන. මුළු මහත් සමාජයක් ඔයාට ගනිකාව කියලයි අද වෙද්දී කියන්නේ. ඒක ඔයා විහින් සැබෑවක් කරල ඉවරයි. ලෝකේ ඉතාලියට වැඩිය හොද රටවල් තව ඕනේ තරම් තියෙනවා. ලන්කාව තරම් මානුෂිකත්වය පෙරටු කරගත්තු රටක් මට නම් හොයන්නවත් නැහැ. ලෝකය පිළිබඳව තියෙන දැනුම අඩු කම නිසා ඔයා ඉතලිය ගැනම දොඩෝනවා. බලන්න ඔයාගෙ නූගත් කම ඔයා විහින් ලෝකෙට පෙන්වන තුප්පහි විලාශය. අශෝබනයි හරිම. කාන්තාවක් විදිහට ඔයා ඉන්නේ මුඩුක්කු සමාජ මට්ටමක තවමත්. ඔයා දන්නවද ඔයාල වගේ අයට අනුකම්පා කරන්නවත් සමාජය බයයි කියල. හොදම දේ පැටව් දාපු බැල්ලිය,0
3775,ඔයා ඔයා එන්න,0
3776,ඔයා ඔහෙම ඉන්න හාද මෙහට අවොත් අනින්න බොට ටොක්ක ටොක්ක වටකරන්,1
3777,ඔයා ඔහේම පරිස්සමෙන් ඉන්න හොදේ.එන්න හිතන්නවත් එපා.අපිත් මෙහේ ඉන්නවා.හොදේ.,1
3778,ඔයා කතා කලා හොද වැඩි..,0
3779,ඔයා කරපු පින තමයි...ආපු බෝට්ටුව ගිලුනේ නැති එක.....!!!,1
3780,ඔයා කාලතරණයත් හොයාගත්තද,0
3781,ඔයා කැගහාක්නේ .ජෙලියට ගහාල කරැමෙිට .මගේ රට යිපදිලා දැක් සල්ලි වලට සුදාක්ට පුක දේන වේසියේ .ඔයුව ලංකාවට ගේක්නලා පොලිමක් දක්න ඔනේ .මෙිහේම කියක්න වුනේ සොරි යලුවනේ,1
3782,ඔයා කුඩු වෙන්න ගහල නේද මැක්කෝ,0
3783,ඔයා ඩොක්ට කෙනෙක් නේද අඩුම තරමේ එකේ ගෞරවය වත් රකින්න උත්සහ කරන්න මොකද මේ වෙලාවේ ඔයා ඩොක්ට කෙනෙක් හැටියට කරන්න පුළුවන් දෙයක් තියෙනවානම් රටේ මිනිස්සු වෙනුවෙන් කරන්න තවත් අගාදේට තල්ලු නොකර,0
3784,ඔයා තරහ වෙන්න එපා මචං...,0
3785,ඔයා දන්නවද මෙයාව,0
3786,ඔයා දැන් ලංකාවට ආවොත් කොරෝනා කෙසේ වෙතත් ගුටි කාල මැරෙන්නේ,1
3787,ඔයා නංගී,0
3788,ඔයා නම් ️,0
3789,ඔයා පණපිටින් වැලලෙන්න අබ්දුල්.,1
3790,ඔයා පීබි ජයසුන්දර ලවා මැකෝට තර්ජනය කරන්නද හදන්නේ ඡ්න්දෙ තියන්න ? ඉස්සෙල්ලා ඔයාගෙ බොරු උද්දච්චකම බිම තියල පාර්ලිමේන්තුව රැස් කරන්න .අවශ්‍ය සල්ලි පාස් කරගන්න .මහින්දගෙයි බැසිල්ගෙයි පදේට නටන පඹයක් වෙලානේ ඔයත්.,0
3791,ඔයා බැරිනම් කොහේ හිටියත් කමක් නෑ ඒ උනාට ලංකාව තමා අද වෙද්දි නිරෝධාය පැත්තෙන් වසංගතය මර්ධනය පැත්තෙ හැමදේම ලෝකෙන්ම එකට එන ලංකාව ඒක තේරුම් ගන්න වත්ඔයාලට බෑ අපේ ආමි එකේ කොල්ලා දොස්තරල සාත්තු සත්තු සේවකයෝ කරන සේවය ඔයා මෙහෙන් නැති ඇවිල්ලා බලන් න ඒක තේරෙන්නැහැ ඔයා මෙහෙ නැති නිසා ඇවිල්ලා බලන්න,1
3792,ඔයා බොට්ටුවෙන්ද අක්කෙ අවෙ.,0
3793,ඔයා මැ කෝ,0
3794,ඔයා මොකටද lve ඇවිත් නටන්නේ ඉන්නවකෝ ඔහේම,1
3795,ඔයා මොන රටේ හිට්යත් කමක් නැ මෝඩ කතා කියන්න කලින් දෙපාරක් හිතන්න අපේ මව් රටට බනින්න කලින් ඔයා ගොඩක් හිතන්න ඔයාට කිසිම අයිතියක් නැ මගෙ රට ගැන ඔහොම කතා කරන්න ...,0
3796,ඔයා ලංකාවට අපි ලංකාවෙ නැති වෙයි උඹලා ඉන්න එපා,1
3797,ඔයා ලංකාවට එන්නේ නැතිනම් ඇයි ඔය තරම් කෑගහන්නෙ කාත් එක්කද තරහ තියෙන්නේ මෙහෙම අම්මා කෙනෙක් ඉන්න දරුවන්ට දෙයියන්ගෙම පිහිටයි,0
3798,ඔයා ලංකාවේ හිටියනම් ආසයි ඔයා එක්ක ලමයෙක් හදන්න. කැරලි වේසියේ.,1
3799,ඔයා හරි මොඩ ආච්චි කෙනෙක්,1
3800,ඔයා හිතන්න,0
3801,ඔයා හුගාක් වැරදියී ඔයාට පව් ඔවා...,0
3802,ඔයාගෙ vedio වල තාත්තට මැකෝව ගන්නකො,0
3803,ඔයාගෙ youtube chanal එකට තුමාවත් හවුල් කරගෙන තාත්තගෙ චරිතෙ දුන්නොත් නරක නැද්ද අයියේ...මොකද දෙන්නම එකවගේ නේ...,0
3804,ඔයාගෙ පියාගෙ චරිතෙට මැකෝ මාමි සෙට් කරගත්තොත් මොකද,0
3805,ඔයාගෙ පෙනුම හොදයි.. ඔව් ඇත්තටම ලස්සනයි.. අවුරුදු 50යි කිව්ව නේද.. හා ශෝක්.. පුක පිහිදාන්නෙ ටිශූ එකෙන්ද උබෙ අම්මා වේස කමේ ගිහින් ඉතාඉ කාරයෙක්ට ජාතක වෙලා උබ පව් ඔයා,1
3806,"ඔයාගෙ බුද්ධිය හොදටම දැන ගත්ත, ඔය වගේ ගොන් කතා පිලිගන්න හරකුන් ඉන්නවනෙ ",1
3807,ඔයාගෙ වේදනාව තේරෙනවා ගොන් බඩ්ඩ... ඉදකින් බෝට්ටුවෙන් ගිහින් එහෙ දැක්කාම ඔහොම වෙනේ....ඔයා එහෙ නම් අපේ නිව්ස් බලන් ප#$%& ද..✋,1
3808,ඔයාගෙ හත් මුතු පරම්පරාව වම iataliy yeda.. කවදාවත් ලංකාව දැකල නැද්ද.. ලංකාවට අපේ විරුවන් ට අපහාස කරපු සාපය ඔයා ට a එනවා බලාන ඉන්න.. ඔයා වගේ මෝඩ ගැහැණිය කට බෞද්ධ දර්ශනය තුළ ජීවත් වන අපි අනුකම්පා කරනවා. දැනටම බලන්න ඔයාට දඬුවම් ලැබිලා තියෙනවා.. ලංකාවේ සිංහල දෙමළ මුස්ලිම් ජනතාව ඔයාව පිළිකුල් කරන තැනට ඇවිත්..,1
3809,ඔයාගේ 20 පෙනුමක් තියෙන්නේ,0
3810,ඔයාගේ තරම ඔයාම කියනව. ඔච්චර ප්‍රාතමික වෙන්ඩ එපා.ඒක ඔබට කැලැල් පිනිස පවතින ව.,0
3811,ඔයාගේ නෑදැයෙක්ද???,0
3812,ඔයාගේ පුක සුදුද,1
3813,"ඔයාගේ මහ ලොකු ඉතාලියයි ,අපිට මහ ලොකු අපේ රටයි බලන්න..මහ ලොකුවට කයි ගැහුවට ",0
3814,"ඔයාගේ ලොජික් එක නම් මට තේරෙන්නෙ නෑ , වෛද්‍ය ම ගැටලුවක් නැත්නම් රාජ්‍ය නිලධාරින් සමඟ සාකච්ඡා කොට ඔබේ ක්‍රමයට කිරීමට සාකච්ඡා කර විසඳුමක් ලබා ගන්න , එයට අකමැත්තක් අපේ නොමැත ,මෙහි වැඩ වරද්දා ගත්තේ ආගම ඉස්සරහට දමා පාට් දාන්න ගිය එකෙනි ජනමාධ්‍ය ඉස්සරහට පැමිණ ලොකු කතා කියන්න කලින් ඉහළ ම මට්ටමේ සාකච්ඡා පවත්වා ලංකාවේ ජීවත් වන හැම සමාජය ම දැනුවත් කොට ඉතා හොඳින් කර ගන්න තිබුණ දෙයක් දේශ පාලකයන් ලොකු පාට් දාන්න ගිහින් මුළු සමාජය ම නිකරුනේ මෙයට අනවශ්‍ය මැදිහත් වීමක් කර ගත්තා පමණි . මේකට අදාල නැති ලෝකය විද්‍යාඥයින් පවසන වෙනත් කරුණක් මතක් කර දෙන්නම් ඒ නම් ගෝලීය උෂ්ණත්වය ඉහළ යාමෙන් අනාගත ලෝකයට මුහුණ දෙන්නට වන ලොකු අනතුරක් ගැන ඔවුන් පවසනවා උෂ්ණත්වය වැඩි වී හිම කඳු දිය වී යාමෙන් අවුරුදු දහස් ගණනක් හිම කඳු යට ඇති අති භයානක වෛරස් වර්ග කීපයක් ව්‍යාප්ත වීමට ඉඩ ඇති බව .",0
3815,ඔයාට 75 පෙනුමක් තියෙන්නේ ඇන්ජිම බෝල් කරන්න වෙයි,1
3816,ඔයාට අම්මා කියලා .කිරීමට අකැමැති .එක.නොසන්සුන් අපි.අසරණ .නොකර .යන්න .ඔයා .හො.හො .හො.,0
3817,ඔයාට අයේ ලංකාවට රේද්දක් ඇදගෙන නම් එන්න බැරිවෙයි මොකද කියපු කතා නලධාරින්ට අපහස කිරිම නොමනා කිුටගයාවක් බව ඔබ දන්නවාද මේ වාගේ මිනිස්සුත් ඉන්නවා නේ,0
3818,ඔයාට අවුරුදු 25කු 25ක පෙනුම අද තියෙන්නේ හැටිද බං උඹ ගේ හැටිද දුප්පත් අම්මා තාත්තා කෙනෙක්ගේ දරුවෙක් කියලා කොහොමද දැන් කියන්නෙ ලැජ්ජයි උඹ ගැන ඔබ මේ ලක් මාතාවගේ බඩේ ඉපදුන දරුවෙක් නම් නෙමෙයි,1
3819,ඔයාට දැන් ඇත්තටම වයස කියද ඇන්ටි ? ඔයා ඔය කියන විදියට හොද දොස්තරලා ඉන්නවා ඇති ඔහේ ඒ උනත් ඉතිං ඔහේ කියක් මැරුනද නෙද.ඒකට මගෙ ලංකාවේ එක මනුස්සයෙක්වත් මැරුනෙ නෑ. මැරෙන්න දෙන එහෙකුත් නෑ.අපිටත් ඉන්නවා හොද ඩොස්තරලා එ වගේම ලෝකෙ මානුෂීයම හමුදාවත් අපේ.අපිට නම් අපෙ රට මිල කරන්න බැරි තරම් වටිනවා. මේවගෙ හොද රටක ඉපදිලා ඒ රටේ ජිවත් වෙන්න වාසනව නම් ඔයාට නෑ ඇන්ටි ඔයා කොහොම කිව්වත් ඉතින් ඒක නම් ඔයගේ පව තමා. අහ් තව දෙයක් ඔයාගේවත් දරුවන්ගෙවත හස්බන්ඩ්ගෙ වත් මලමිණි මේ මගේ රටට එවන්න එපා මොකද මගෙ රටේ ඔයාලව වල දාලා ඔයලව මෙ පින් බිමේ සාරවත් පසට එකතු වෙනවටත් අපි කැමති නෑ.,0
3820,ඔයාට නම් කොහොමත් ලන්කාවට එන්න වෙන එකක් නෑ.,0
3821,ඔයාට නම් කොහොමත් ලන්කාවට එන්න වෙන එකක් නෑ.,0
3822,ඔයාට බබා හම්බවෙන්න වෙන්න ලගයි පරිස්සමෙන් ඉදපන් අක්කේ,1
3823,ඔයාට බාබා හම්බේයි ලගදිම,1
3824,ඔයාට බුදු සරනයි දෙවි පිහිටයි,0
3825,ඔයාට වැරදුනා.... ලංකාවේ ඉපදෙන්නත් ලංකාවේ ජීවත් වෙන්නත් ලංකාවේ මැරෙන්න වාසනාව තියෙන්න ඕන....,0
3826,ඔයාට සතුටුයි ද දැන්...,0
3827,ඔයාටත් අපේ සර් ටත් අනිත් හැමෝටමත් හැමදෙයක්ම හොඳින් කරගන්න ශක්තිය ලැබේවා කියලා පතනවා,0
3828,ඔයාටත් රෙද්ද උස්සලා කුඹුකට වෙලා විඩියෝ එකක් එවන්න බරිද,1
3829,ඔයාටත් හිතෙන දේවල් නේද,0
3830,ඔයාල පස් ටිකක් කන්න එහෙනම් .,0
3831,ඔයාලගේ අල්ලපූ ගෙදර නේහ් මේහ්,0
3832,ඔයාලගේ ඡන්ද අපිව පිස්සු වැට්ටුවා.....ජය වේවා අළුත් වැඩේට,0
3833,ඔයාලට බුදු සරණයි,0
3834,ඔයාලා අන්දන කොට ඇද ගත්තා ට අපිව අන්දන්න ටිකක් අමාරුයි,1
3835,ඔයාලා දෙන්නා මොනාද කතා කලේ...,0
3836,"ඔයාලා නියමෙටම කරනවා අයියේ ..අසංක දොඩම්තැන්න,ලක්මාල් ධර්මරත්න බොහොම ස්තූතියි කූඹියෝ නැවත ජීවමාන කළ ඔබට...",0
3837,ඔයාලා මේ පින්බිමේ වලදාන එකත් පවක් කොහොමත් එන්න එපා...,0
3838,ඔයි ඔයි,0
3839,ඔයි ගෑනී ල0කාවට ආවොත් රෙදි නැතුව යවන්න ඕනේ ල0කාව වටේ බලා ගනින් කියලා,1
3840,ඔයි...උබ ඔය ඉල්ලන් කන්න හදන්නේ නානෝ...මියගිය ශරිරයක් විශබිජ පිට කරන්නෙ නෑ කියලා කිව්වේ..අල්ලහද? මේ උබට හැමදෙම දෙන්න පුළුවන් උන අල්ලහට මොලේ විතරක් දෙන්න බැරි උනේ ඇයි?....උබ වෙලාවට මේ ලග පාත නැත්තේ...උබට කියන්න මන් ගාව සිංහල වචන නෑ..උබ පව් බන්...කන්‍යාවියෝ බලන්න අපේ මිනිස්සු උබට නිකං උදව් කරයි....ඔන්නම් ලැජ්ජ වෙන්නැතිව කියපන්..හැබැයි ඉති යන්න කලින් ගොඩක් රිදෙයි..,1
3841,ඔයිට වඩා ලේසිනෙ මැරෙන එකාව අදාල පල්ලියෙ ඇතුලට දාල කැහිල්ල තියෙන උන්ටත් ඒක අස්සෙම ඉන්න කිව්ව නම් ඔක්කෝටම එකටම කන්‍යාවියො ලගටම ගියහැකි.,1
3842,ඔරිගිනල්,0
3843,ඔරිජිනල් එකයි දුප්ලිකේට් එකයි හොයා ගන්නහ් එක තමයි ගේම.,0
3844,ඔවි ඉතින් දරුවන් 5ක් නොවේ සියයක් වුනත් හදාගන්න පුලුවන් ගැහැනියේ හොර මිනිස්සුන්ට කියලා තෝ පටිට වෙිස ගොන් බඩුවක්. ඒක නිසා වෙන්න ඇති ගැහැනු ලංකාවට. ඇවිත් ඇග විකුණා ගෙන කන්නේ,1
3845,ඔවි උබට ලන්කාවට එන්න බැහැ සිංහල ජාතියට ගරු කරපන් කැරි. වෙසි,1
3846,ඔවි පොනවා අවුරැදු 25වගේ කියලා ඉතලි එවනේ කන්නේ ඒ නිසා මෙිපරට්ටි තිරිහන් වෙලා එවා යවා⁣ගන,1
3847,ඔවු කොහොමත් මගේ රටට අපහාස කරල අය එන්න හිතන්නවත් එපා....එහෙමවුනොත් එයාපෝට් එකේම වලලන්න එනව අපි....අපි හදවතින්ම ලාන්කිකයි.,1
3848,ඔවුන් ගෑනු,0
3849,ඔවුන්ගේ මෝඩකම් වලින් අපිට මොකද අපේ රජයට ඕන විදිහට ඒ දේවල් කරන්නේ එතකොට හරි ඔහෙට ඕන කෙනෙක් කියපු වගේ,1
3850,ඔව් අනිවා..,0
3851,ඔව් අනිවාර්යයෙන්ම,0
3852,ඔව් අපි රෙදි ව්‍යපාරිකයො අපි ඉවරෙටම ඉවරයි,0
3853,"ඔව් අපිට පුලුවන්, ඔබතුමා ඉන්නකම් අපිට පුලුවන්.. තෙරුවන් සරණයි! සියලු දෙවි රැකවරණයි! ජනාධිපතිතුමනි...",0
3854,ඔව් අපිට පුළුවන් .තෙරුවන් සරණයි,0
3855,ඔව් ඇත්තටම ඔබ සැබෑ ලාංකිකයෙක් බව හැගෙනවා.අපෙ ආගම කුමක් වුවත් එක ජාතියක් විදියට සිතන්න පුරුදු වෙමු,0
3856,ඔව් ඉතාලිටයේ උන්ට පුක දීපන් ඇයා ගෑනියේ එළ දෙනෙක් වුනේ,1
3857,ඔව් ඉතිං උඹේ ළමයි බඩ කපල ගත්ත එක හරි මොකද දන්නවද කාරයෝ උබේ අහවල් එකට හොඳට දීලනෙ තියෙන්නෙ ඒක නිසා මටනම් හිතෙන විදියට තොගේ පාඩනුත් නෙමෙයි ළමයි අරන් තියෙන්නේ කටෙන් බලපිය කටේ හැටි corona නෙමේ හැදෙන්නෙ වෙස පඳුරු ගෑනි ලැජ්ජයි ගෑනු කමටත් යකෝ,1
3858,ඔව් ඉතින් බෝට්ටුවෙන් පැන්නම ආයෙ කොහොමද ලන්කාවට එන්නෙ ....කොරෝනා පැතිරෙද්දි රත් වෙලා ඉන්නෙ ඕකී....ඒත් ඉතින් බෝට්ටුවෙන් පැන්නම ආයෙ කොහොම්ද ලන්කාවට එන්නෙ ...,1
3859,ඔව් එමම තමා,0
3860,ඔව් එයා එනවා....එයා එයි...,0
3861,ඔව් ඒකත් ඇත්ත හැබැයි මේ කතාවෙ හැටියට ප්‍රියන්තයා. තාම ජෙහාන් ලග වැඩ ඒකනේ අර නීරෝධායන සහතිකේ අරං වෙන ජොබ් එකක් හොයා ගන්නව කියන්නෙ,0
3862,ඔව් ඒකිගේ ලමයි නම් කපලා එලියට ගන්න ඇති... ඒත් එයා එලියට ආවේ කොහොමද කියලයි සැක...,1
3863,ඔව් ඔච්චර දියුනු නම් දවසට මිනිස්සු පන්සීය හයසීය මැරෙනකන් මුකුත් කරගන්න බැරි ඇයි ඒ අතින් ලංකාව කොච්චර දියුනුද අද වෙනකන් කොරෝන හැදිච්ච එක මනුස්සයෙක්වත් මැරෙන්නැතුව ඉන්නව,0
3864,ඔව් ඔය රටේ ඉන්නෙ ගොන් බඩු උබලා වගේ .,1
3865,ඔව් ඔයා කියන්නේ ඇත්ත උගත් බුද්ධිමත් කෙනෙක් මේවාගේ හැසිරෙන්නේ නැහැ,0
3866,ඔව් ඔයාගේ හැටි ඔයාගේ කතාවෙන් තේරුම් ගන්න පුලුවන් .කොහේ වැලලුනත් අපිට මොකෝ.,0
3867,ඔව් කරන්ට් එකෙන් පුච්චනවනම් හොදයි. භූමදාන කරනවට වඩා,0
3868,ඔව් තොට නොවේ වේසියේ තොගේ හත්මුතු පරම්පාරවටම ලංකාවට එන්න දෙන්නෙ නැ තො රෝමේ නගරේ පාර අයිනේ ඉන්න බල්ලොන්ට කියලා හුකගෙනනේ තොගේ වේස පැටව් හදගත්තෙ අපි ඉතාලය එක්ක නොවේ ජලස් තො එක්කයි කැරි පොන්න වේසියෙ තො හිතාගනිම් තො කැවේ ලංකාවේ ජතියක් බේදයක් නැති මිනිස්සුන්ගෙ ගු කැවා කියලා කැරි වේසි අජිත් රෝහණ මැතිදුන්ගෙ නම කැවා කැරි වේසි තොගේ දරැවොන්ට පවා හෙන ගහනවා කැරි වේසි තවත් කියවන්න එපා තොගේ අම්මා හුකන්න ගොන් බඩුව රෝමේ සේල් බඩුව,1
3869,ඔව් බැල්ලිට කොහොමත් ලංකාවට එන්න දෙන්නෙ නෑ තමයි,1
3870,ඔව් බ්‍රෝ ඔයත් කෑගල්ලෙද?,0
3871,ඔව් මිනිස්සු නම් එහෙම කරන්නේ නෑ වැදු අම්මටයි හැදු අම්මටයි දෙන්නටම ගරු කරන්න ඉගෙන ගන්න.කියන්නේ යුරෝපයේ oldest population එක ඉන්න රට ඒකයි තත්වය දරුනු උනේ. වෙයිරස් එක බෝ වීමේ ප්‍ර්තිශතය වැඩි වෙනකොට මොන ජගතටත් මොන දොස්තරටත් බේර ගන්න බෑ එකයි ඇත්ත.හැබැයි ඔයා මේ රටේ පස් වලින් ජිවය ලබපු කෙනෙක් නේ. ඔයා කියන විදියට මේ රටේ ඉන්නේ සක්කිලියො නේ. ආන්න ඒ සක්කිලි කම තමා ඔය පෙන්නන්නේ. තවත් ඔය කටින් අපේ රට අපේ ලංකාව කියන්නෙපා. තමන්ගේ අම්මාට් තාත්තාට ත් කතා කරන්නේ සලකන්නේ ඔහොමම වෙන ඇති. මේක ගොලීය වසංගතයක් වස්තුවේ ඔයා එක විතරයි හරි එකකට කිව්වෙ. ලංකාව විතරක් නෙමේ...මුලු ලොකෙම මේකට මුන දෙන විදිය තාම අත්හදා බලනවා. මොන රටේ වත් SOPs හදලා තිබුනේ නෑ. ඒක නිසා ගෙදර මිනිහට කතා කරනවා වගේ රගන්න එපා...,1
3872,ඔව් මුට ඒක වලදන්න දුන්නේත් හරි,1
3873,ඔව් මෙහෙ වගේ අන්දිරිනීති දාපු නැති හින්දා තමයි යට ඔච්චරටම කෙළවුණේ..,0
3874,ඔව් යකු ඒකයි මාත් බැලුවෙ ️,0
3875,ඔව් වරෙල්ල බලපල්ල ඉතලි පොල්ලකින් කාලඑතකොට කටවල් මේ වගෙ තමයි..,1
3876,ඔව් හෙළ වෙදකමයි .අපේ හෙළ කෑමයි. හෙළ හෙළ හැම දේම,0
3877,ඔව්.අපේ ක්‍රමේට වැඩ.ඉන්න බැරි නම් තොපි කියන විදියට කරන රටකට පලයව්.,1
3878,ඔව්වා ගණන් ගන්ඩ එපා. ඕක මන්ධ මානසික ලෙඩෙක්..... පිස්සු මූට..... කෑම නැතුව බුරනවා..... පර හැත්ත,1
